0.0075941	0.0072585	0.0083409	-0.0030875	0.0025618	0.0082477	-0.0017853	-0.058182	0.10686	0.028742	0.057317	0.023264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025675	-0.0031263	0.0012458	0.043612	-0.0027744	-0.0030802
0.0084789	0.0077302	0.0077191	-0.0037392	0.0039211	0.007265	-0.0024448	-0.059282	0.10633	0.028284	0.056097	0.021638	0.00088474	0.00047165	-0.00062174	-0.00065171	0.0013593	-0.0009827	-0.00065952	-0.0010999	-0.00052317	-0.00045772	-0.00122	-0.0016258	0.00088474	0.00047165	-0.00062174	-0.00065171	0.0013593	-0.0009827	-0.00065952	-0.0010999	-0.00052317	-0.00045772	-0.00122	-0.0016258	0.0025212	-0.0031104	0.0014011	0.043164	-0.0026361	-0.0026058
0.0063983	0.0044221	0.0061196	-0.0011826	0.0040605	0.0038689	-0.0039687	-0.061191	0.10425	0.026919	0.053347	0.01832	-0.0020805	-0.0033081	-0.0015995	0.0025566	0.00013938	-0.0033962	-0.0015239	-0.0019095	-0.0020868	-0.0013651	-0.0027496	-0.0033179	-0.0029653	-0.0037798	-0.00097779	0.0032083	-0.0012199	-0.0024135	-0.00086435	-0.00080962	-0.0015636	-0.00090738	-0.0015296	-0.0016921	0.0024632	-0.0028554	0.001798	0.041405	-0.0051695	-0.0019583
0.0021025	-0.001655	0.004196	0.0040083	0.0028534	-0.00073651	-0.0054779	-0.062883	0.10155	0.025284	0.049868	0.014027	-0.0042958	-0.006077	-0.0019236	0.0051909	-0.0012071	-0.0046054	-0.0015092	-0.001692	-0.002699	-0.0016357	-0.0034791	-0.0042926	-0.0022153	-0.0027689	-0.0003241	0.0026343	-0.0013464	-0.0012092	1.4693e-05	0.00021749	-0.00061224	-0.00027057	-0.00072946	-0.00097468	0.0024111	-0.00241	0.0022654	0.038809	-0.0096652	-0.0016905
-0.003058	-0.0086178	0.0026878	0.010372	0.00056344	-0.0051327	-0.0062455	-0.063662	0.099207	0.02386	0.046616	0.0096901	-0.0051605	-0.0069629	-0.0015082	0.0063633	-0.00229	-0.0043962	-0.00076764	-0.00077858	-0.0023413	-0.0014241	-0.0032521	-0.0043373	-0.00086473	-0.00088584	0.00041546	0.0011724	-0.0010829	0.00020915	0.00074154	0.00091345	0.00035776	0.00021158	0.000227	-4.47e-05	0.0023727	-0.001889	0.0026253	0.03603	-0.014761	-0.0020787
-0.0079134	-0.014779	0.0020183	0.016364	-0.002299	-0.008384	-0.0059737	-0.063461	0.097814	0.02277	0.044236	0.0060198	-0.0048554	-0.0061607	-0.00066951	0.0059928	-0.0028624	-0.0032513	0.00027179	0.00020068	-0.0013932	-0.0010897	-0.0023801	-0.0036704	0.00030514	0.00080215	0.00083866	-0.00037054	-0.00057245	0.0011449	0.0010394	0.00097926	0.00094806	0.00033435	0.00087195	0.0006669	0.0023458	-0.0014062	0.0027773	0.03357	-0.019214	-0.0030543
-0.01154	-0.019141	0.0019879	0.02077	-0.0049035	-0.010327	-0.0048193	-0.062684	0.097455	0.021845	0.042827	0.0032983	-0.0036268	-0.0043627	-3.0461e-05	0.0044057	-0.0026045	-0.0019425	0.0011544	0.00077746	-0.00035895	-0.00092456	-0.0014091	-0.0027215	0.0012286	0.001798	0.00063905	-0.0015871	0.00025791	0.0013088	0.00088265	0.00057678	0.0010342	0.00016518	0.00097101	0.00094892	0.002325	-0.0010289	0.0027398	0.03167	-0.022339	-0.0043093
-0.013008	-0.02127	0.0018395	0.022724	-0.0061154	-0.011346	-0.0031534	-0.061772	0.097845	0.020846	0.042037	0.0014397	-0.001468	-0.0021289	-0.00014835	0.0019538	-0.0012119	-0.001019	0.0016659	0.00091153	0.00038981	-0.00099918	-0.00078918	-0.0018587	0.0021588	0.0022338	-0.00011788	-0.0024519	0.0013925	0.00092357	0.00051141	0.00013406	0.00074876	-7.4617e-05	0.00061995	0.0008628	0.0023062	-0.00077074	0.0026182	0.030376	-0.023957	-0.0054999
-0.011656	-0.021139	0.00076942	0.021877	-0.0049945	-0.011904	-0.0012649	-0.060926	0.098539	0.019635	0.041358	0.00012394	0.0013524	0.00013172	-0.0010701	-0.00084696	0.0011209	-0.00055816	0.0018885	0.00084589	0.00069365	-0.0012109	-0.00067895	-0.0013157	0.0028204	0.0022607	-0.00092175	-0.0028008	0.0023329	0.0004608	0.00022264	-6.5636e-05	0.00030384	-0.00021168	0.00011022	0.00054295	0.0022846	-0.00060778	0.0025225	0.029585	-0.024194	-0.0064252
-0.0078747	-0.019212	-0.0013715	0.018758	-0.0016096	-0.012145	0.00076537	-0.060128	0.099104	0.018236	0.040431	-0.0011154	0.0037811	0.0019268	-0.002141	-0.0031187	0.0033849	-0.00024127	0.0020303	0.00079845	0.00056515	-0.0013994	-0.00092708	-0.0012393	0.0024287	0.0017951	-0.0010709	-0.0022717	0.002264	0.00031689	0.0001418	-4.7444e-05	-0.0001285	-0.00018854	-0.00024812	7.6383e-05	0.0022495	-0.00050086	0.0024867	0.029031	-0.023369	-0.0070936
