-0.0063293	-0.0070088	0.02632	0.015169	-0.0093558	0.0061559	0.013976	0.0057375	0.017437	0.015385	0.010244	0.0039038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00023323	-3.0433e-05	0.0045753	0.0051413	-0.0056719	-0.010107
-0.0041158	-0.007276	0.02384	0.014196	-0.0070088	0.0047819	0.015795	0.0071022	0.017316	0.013395	0.0067091	0.00022412	0.0022135	-0.00026715	-0.0024807	-0.00097318	0.002347	-0.0013739	0.0018189	0.0013647	-0.00012101	-0.0019899	-0.0035354	-0.0036797	0.0022135	-0.00026715	-0.0024807	-0.00097318	0.002347	-0.0013739	0.0018189	0.0013647	-0.00012101	-0.0019899	-0.0035354	-0.0036797	-0.00052722	-2.8425e-05	0.0045451	0.0030422	-0.0065985	-0.011362
0.0029611	-0.0093603	0.014679	0.0117	0.0011101	-0.00084088	0.015683	0.0068128	0.015511	0.0091977	0.00045659	-0.0060819	0.0070769	-0.0020844	-0.0091613	-0.0024962	0.0081189	-0.0056228	-0.00011196	-0.00028941	-0.0018057	-0.0041973	-0.0062525	-0.0063061	0.0048634	-0.0018172	-0.0066806	-0.0015231	0.0057718	-0.0042489	-0.0019309	-0.0016541	-0.0016847	-0.0022073	-0.0027171	-0.0026263	-0.0010697	-0.00013339	0.0024954	0.00030009	-0.01033	-0.01162
0.0086977	-0.014437	0.0038657	0.011369	0.0093846	-0.0087855	0.012935	0.0042849	0.011954	0.0035826	-0.0071114	-0.013633	0.0057367	-0.0050763	-0.010813	-0.0003302	0.0082745	-0.0079446	-0.0027483	-0.0025278	-0.0035564	-0.0056151	-0.007568	-0.0075507	-0.0013402	-0.0029919	-0.0016517	0.002166	0.00015563	-0.0023218	-0.0026364	-0.0022384	-0.0017507	-0.0014179	-0.0013155	-0.0012446	-0.0017442	-0.0001594	-0.00031062	-0.003099	-0.016416	-0.010601
0.0076942	-0.021462	-0.0021563	0.015384	0.011894	-0.015309	0.0085899	0.00035203	0.0076075	-0.0016805	-0.013784	-0.020227	-0.0010035	-0.0070255	-0.006022	0.0040145	0.002509	-0.0065238	-0.0043449	-0.0039329	-0.0043468	-0.0052631	-0.0066727	-0.0065944	-0.0067401	-0.0019492	0.0047909	0.0043447	-0.0057655	0.0014208	-0.0015966	-0.0014051	-0.00079036	0.00035207	0.00089531	0.00095628	-0.0023271	4.8241e-05	-0.0020216	-0.0067671	-0.022606	-0.0088043
-0.0010136	-0.027804	0.00020932	0.022909	0.0063566	-0.017297	0.0048656	-0.0031966	0.0039446	-0.0048308	-0.017646	-0.023903	-0.0087078	-0.0063421	0.0023657	0.007525	-0.0055369	-0.0019882	-0.0037242	-0.0035487	-0.0036629	-0.0031503	-0.0038618	-0.0036758	-0.0077043	0.00068336	0.0083877	0.0035105	-0.0080459	0.0045355	0.00062069	0.00038425	0.00068384	0.0021127	0.0028109	0.0029186	-0.0026206	0.00049258	-0.0014535	-0.0099696	-0.026277	-0.0071997
-0.013518	-0.031045	0.009473	0.030781	-0.0045272	-0.014286	0.0036835	-0.0047817	0.002112	-0.0050563	-0.017912	-0.023752	-0.012504	-0.0032404	0.0092637	0.0078722	-0.010884	0.0030116	-0.0011821	-0.0015851	-0.0018326	-0.00022548	-0.00026653	0.00015094	-0.0037962	0.0031018	0.006898	0.00034721	-0.0053469	0.0049999	0.0025421	0.0019636	0.0018303	0.0029248	0.0035953	0.0038267	-0.0025651	0.0010084	0.0011148	-0.011877	-0.026154	-0.0065765
-0.023868	-0.0303	0.020568	0.035584	-0.01525	-0.0083662	0.0054275	-0.0040543	0.0023396	-0.0027573	-0.014993	-0.020006	-0.010351	0.00074424	0.011095	0.0048033	-0.010723	0.0059196	0.001744	0.00072743	0.00022766	0.002299	0.0029194	0.0037455	0.0021532	0.0039846	0.0018314	-0.0030689	0.00016105	0.002908	0.0029261	0.0023125	0.0020603	0.0025244	0.0031859	0.0035945	-0.0022346	0.0013721	0.0042305	-0.01187	-0.022834	-0.0069889
-0.027734	-0.026084	0.02865	0.035409	-0.021223	-0.0022174	0.0088713	-0.001994	0.0040013	0.00093793	-0.0099035	-0.013516	-0.0038656	0.004216	0.0080816	-0.00017522	-0.0059733	0.0061488	0.0034438	0.0020603	0.0016617	0.0036953	0.0050896	0.0064904	0.0064853	0.0034718	-0.0030135	-0.0049785	0.0047495	0.00022913	0.0016998	0.0013329	0.001434	0.0013963	0.0021702	0.0027449	-0.0017333	0.0014499	0.0063474	-0.0097282	-0.017797	-0.007732
-0.024378	-0.019529	0.031849	0.030453	-0.021145	0.0026604	0.012117	-0.00010611	0.0061171	0.0048543	-0.0037137	-0.0053198	0.003356	0.0065558	0.0031998	-0.0049559	7.8317e-05	0.0048778	0.0032455	0.0018879	0.0021158	0.0039163	0.0061899	0.0081961	0.0072216	0.0023398	-0.0048818	-0.0047807	0.0060517	-0.001271	-0.00019837	-0.00017242	0.00045417	0.00022109	0.0011003	0.0017057	-0.0011241	0.0012646	0.0067528	-0.0057359	-0.012258	-0.0078595
